Time,Price
2025-03-16 18:49:00,19867.0
2025-03-16 19:05:00,19862.5
2025-03-16 19:12:00,19862.5
2025-03-16 19:33:00,19867.0
2025-03-16 19:46:00,19867.0
2025-03-16 19:56:00,19862.5
2025-03-16 20:07:00,19862.5
2025-03-16 20:17:00,19862.5
2025-03-16 20:25:00,19862.5
2025-03-16 20:27:00,19867.0
2025-03-16 20:43:00,19867.0
2025-03-16 21:00:00,19867.0
2025-03-16 21:06:00,19862.5
2025-03-16 21:26:00,19867.0
2025-03-16 21:46:00,19862.5
2025-03-16 21:55:00,19867.0
2025-03-16 21:58:00,19862.5
2025-03-16 22:10:00,19862.5
2025-03-16 22:26:00,19867.0
2025-03-16 22:53:00,19862.5
2025-03-16 23:03:00,19867.0
2025-03-16 23:12:00,19862.5
2025-03-16 23:38:00,19862.5
2025-03-16 23:44:00,19862.5
2025-03-16 23:55:00,19867.0
2025-03-17 00:06:00,19862.5
2025-03-17 00:12:00,19867.0
2025-03-17 00:23:00,19867.0
2025-03-17 00:36:00,19862.5
2025-03-17 00:44:00,19867.0
2025-03-17 01:13:00,19862.5
2025-03-17 01:26:00,19867.0
2025-03-17 01:36:00,19867.0
2025-03-17 01:52:00,19862.5
2025-03-17 02:06:00,19867.0
2025-03-17 02:28:00,19862.5
2025-03-17 02:34:00,19862.5
2025-03-17 02:54:00,19867.0
2025-03-17 03:06:00,19862.5
2025-03-17 03:17:00,19862.5
2025-03-17 03:25:00,19862.5
2025-03-17 03:33:00,19867.0
2025-03-17 04:09:00,19867.0
2025-03-17 04:21:00,19867.0
2025-03-17 04:33:00,19867.0
2025-03-17 04:54:00,19867.0
2025-03-17 05:04:00,19867.0
2025-03-17 05:12:00,19867.0
2025-03-17 05:23:00,19862.5
2025-03-17 05:40:00,19867.0
2025-03-17 05:46:00,19867.0
2025-03-17 05:54:00,19867.0
2025-03-17 06:06:00,19862.5
2025-03-17 06:19:00,19867.0
2025-03-17 06:29:00,19867.0
2025-03-17 06:46:00,19867.0
2025-03-17 06:58:00,19867.0
2025-03-17 07:10:00,19867.0
2025-03-17 07:26:00,19867.0
2025-03-17 07:38:00,19862.5
2025-03-17 07:56:00,19862.5
2025-03-17 08:13:00,19862.5
2025-03-17 08:29:00,19867.0
2025-03-17 08:36:00,19862.5
2025-03-17 08:48:00,19867.0
2025-03-17 09:36:00,19862.5
2025-03-17 09:47:00,19867.0
2025-03-17 10:10:00,19862.5
2025-03-17 10:36:00,19862.5
2025-03-17 10:42:00,19862.5
2025-03-17 11:09:00,19862.5
2025-03-17 11:28:00,19867.0
2025-03-17 11:40:00,19862.5
2025-03-17 12:20:00,19867.0
2025-03-17 12:52:00,19862.5
2025-03-17 13:01:00,19867.0
2025-03-17 13:13:00,19867.0
2025-03-17 13:33:00,19867.0
2025-03-17 13:50:00,19867.0
2025-03-17 13:56:00,19867.0
2025-03-17 14:06:00,19867.0
2025-03-17 14:40:00,19867.0
2025-03-17 14:59:00,19867.0
2025-03-17 15:10:00,19862.5
2025-03-17 15:17:00,19862.5
2025-03-17 15:23:00,19862.5
2025-03-17 15:32:00,19862.5
2025-03-17 15:37:00,19867.0
2025-03-17 15:41:00,19862.5
2025-03-17 15:48:00,19862.5
2025-03-17 16:09:00,19862.5
2025-03-17 16:35:00,19867.0
2025-03-17 16:42:00,19867.0
2025-03-17 16:51:00,19862.5
2025-03-17 18:17:00,19867.0
2025-03-17 18:36:00,19867.0
2025-03-17 18:45:00,19867.0
2025-03-17 18:54:00,19862.5
2025-03-17 19:23:00,19862.5
2025-03-17 19:40:00,19867.0
2025-03-17 19:51:00,19867.0
2025-03-17 20:17:00,19862.5
2025-03-17 20:32:00,19862.5
2025-03-17 21:01:00,19867.0
2025-03-17 21:08:00,19862.5
2025-03-17 21:17:00,19867.0
2025-03-17 21:22:00,19862.5
2025-03-17 21:53:00,19862.5
2025-03-17 22:03:00,19862.5
2025-03-17 22:45:00,19867.0
2025-03-17 23:12:00,19862.5
2025-03-17 23:23:00,19862.5
2025-03-17 23:41:00,19862.5
2025-03-17 23:52:00,19862.5
2025-03-18 00:24:00,19867.0
2025-03-18 00:49:00,19862.5
2025-03-18 01:19:00,19867.0
2025-03-18 01:38:00,19862.5
2025-03-18 02:05:00,19867.0
2025-03-18 02:08:00,19862.5
